36;Mardi;Aii3;CM;numApogee;8h00;60;Cousin;C1;GIM-2A-FI
36;Mardi;Lv;TP;numApogee;14h00;90;Aminot;C1;TP21
36;Mardi;Prod1;TP;numApogee;15h30;180;Samyn;HALL-TECHNIQUE;TP41
36;Jeudi;Se;TD;numApogee;11h00;90;Rault;C1;TD11
36;Mardi;Cmec1;TP;numApogee;14h00;180;Libine;C4;TP11
36;Lundi;Meca3;CM;numApogee;11h30;60;Libine;C1;GIM-2A-FI
36;Lundi;Genieelec3;TD;numApogee;8h00;90;Lepesteur;C1;GIM-2A-FI
36;Lundi;Maths;CM;numApogee;11h00;90;Lanchon;AMPHI-C;GIM-1A-FI
36;Jeudi;Elec1;TD;numApogee;9h30;90;Lepesteur;C1;TD11
36;Vendredi;Cmec1;TP;numApogee;15h00;180;Roubaud;C4;TP11
36;Mardi;Math3;TD;numApogee;15h30;90;Pignoux;C1;GIM-2A-FI
36;Mercredi;Lv3;TP;numApogee;8h00;90;Aminot;C1;GIM-2A-FI
36;Lundi;Cmec1;TP;numApogee;14h00;180;Roubaud;C4;TP21
36;Lundi;Cmec1;TP;numApogee;8h00;180;Roubaud;C4;TP41
36;Jeudi;Qualité;CM;numApogee;8h00;90;Samyn;C1;GIM-2A-FI
36;Lundi;Genieelec3;CM;numApogee;10h30;60;Lepesteur;C1;GIM-2A-FI
36;Lundi;Tec1;CM;numApogee;17h00;90;Pasquier;AMPHI-C;GIM-1A-FI
36;Lundi;Maths;TP;numApogee;14h00;90;Lanchon;B6;TP31
36;Lundi;Prod1;TP;numApogee;8h00;180;Samyn;HALL-TECHNIQUE;TP31
36;Mercredi;Prod1;TP;numApogee;8h00;180;Samyn;HALL-TECHNIQUE;TP21
36;Mardi;Mecasol1;CM;numApogee;9h00;60;Roubaud;AMPHI-C;GIM-1A-FI
36;Jeudi;Tec1;CM;numApogee;8h00;90;Pasquier;AMPHI-C;GIM-1A-FI
36;Lundi;Prod1;TP;numApogee;14h00;180;Samyn;HALL-TECHNIQUE;TP11
36;Lundi;Maths;TP;numApogee;9h30;90;Merida;B6;TP21
36;Mardi;Ppp1;TD;numApogee;11h00;90;Burnouf;B6;TD11
36;Mercredi;Tec3;TD;numApogee;14h00;90;Pasquier;C1;GIM-2A-FI
36;Mardi;Aii3;CM;numApogee;9h00;60;Cousin;C1;GIM-2A-FI
36;Mardi;Cmec1;TD;numApogee;17h00;90;Libine;C1;TD11
36;Lundi;Direction;ACCUEIL;numApogee;9h30;60;Equipegim2;C1;GIM-2A-FI
36;Mardi;Direction;ACCUEIL;numApogee;10h00;60;Equipegim;AMPHI-C;GIM-1A-FI
36;Lundi;Se;TD;numApogee;15h30;90;Rault;C1;TD21
36;Mercredi;Se;TD;numApogee;11h00;90;Rault;C1;TD11
36;Mardi;Elec1;TD;numApogee;11h00;90;Lepesteur;C1;TD21
36;Lundi;Genieelec3;CM;numApogee;14h00;60;Lepesteur;C1;GIM-2A-FI
36;Mercredi;Se;TD;numApogee;9h30;90;Rault;C1;TD21
36;Mercredi;Cmec1;TP;numApogee;14h00;180;Libine;C4;TP41
36;Lundi;Lv3;TP;numApogee;17h00;90;Aminot;C1;GIM-2A-FI
36;Mardi;Ppp1;TD;numApogee;14h00;90;Burnouf;B6;TD21
36;Mercredi;Lv;TP;numApogee;17h00;90;Aminot;C1;TP41
36;Mercredi;Math3;CM;numApogee;15h30;90;Pignoux;C1;GIM-2A-FI
36;Mardi;Meca3;CM;numApogee;10h00;60;Libine;C1;GIM-2A-FI
36;Vendredi;Cmec1;TP;numApogee;8h00;180;Libine;C4;TP21
36;Jeudi;Cmec1;TP;numApogee;9h30;180;Libine;C4;TP31
36;Vendredi;Aii3;TD;numApogee;8h00;90;Cousin;C1;GIM-2A-FI
36;Vendredi;Cmec1;TD;numApogee;11h00;90;Libine;C1;TD21
36;Lundi;Therm3;CM;numApogee;15h00;120;Libine;AMPHI-C;GIM-2A-FI
36;Mardi;Elec1;CM;numApogee;8h00;60;Lepesteur;AMPHI-C;GIM-1A-FI
36;Lundi;Maths;TP;numApogee;8h00;90;Merida;B6;TP11
36;Mardi;Cmec1;TP;numApogee;15h30;180;Roubaud;B8;TP31
36;Vendredi;Lv;TP;numApogee;9h30;90;Aminot;C1;TP31
36;Lundi;Lv;TP;numApogee;9h30;90;Aminot;C2;TP11
36;Mercredi;Maths;TP;numApogee;8h00;90;Lanchon;B6;TP41
